student_id,exercise_id,category,order,score,max,normalized_score,reward,flag_score_exceeds_max,grade,sex,mean_perception,ver_oplm,ver_da,digiarvi_version,school_lang,home_lang,strong_lang,friend_lang,home_school_lang_match,missing_all,missing_beginning30,missing_last50,pSUM,SUM_Rally,SUM,STD_TOTAL_theta_25,T10_TOTAL_theta_25
4,M3S101,Word_Problems,18,2,2,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S206,Subtraction,19,2,3,0.6666666666666666,0.6666666666666666,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S207,Multiplication,20,3,4,0.75,0.75,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S502,Geometry,21,0,3,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S302,Missing_Numbers,22,2,2,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S102,Logical_Reasoning,23,2,4,0.5,0.5,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S208,Division,24,1,3,0.3333333333333333,0.3333333333333333,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S602,Coding,25,1,1,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
5,M3S201a,Multiplication,1,0,1,0.0,0.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201b,Multiplication,2,0,1,0.0,0.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201c,Multiplication,3,1,1,1.0,1.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201d,Multiplication,4,1,1,1.0,1.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201e,Multiplication,5,0,1,0.0,0.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201f,Multiplication,6,1,1,1.0,1.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201g,Multiplication,7,1,1,1.0,1.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201h,Multiplication,8,0,1,0.0,0.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201i,Multiplication,9,1,1,1.0,1.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S201j,Multiplication,10,0,1,0.0,0.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S202,Subtraction,11,3,3,1.0,1.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
5,M3S203,Division,12,3,3,1.0,1.0,0,3,Boy,2.4,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,73.68421052631578,5.0,42,-2.217,278.3
